date,start,end,actual
19-07-2023,07:00,08:00,323.07
19-07-2023,08:00,09:00,262.62
19-07-2023,09:00,10:00,224.47
19-07-2023,10:00,11:00,209.61
19-07-2023,11:00,12:00,206.06
19-07-2023,12:00,13:00,210.61
19-07-2023,13:00,14:00,218.21
19-07-2023,14:00,15:00,224.59
19-07-2023,15:00,16:00,249.84
19-07-2023,16:00,17:00,305.0
19-07-2023,17:00,18:00,351.93
19-07-2023,18:00,19:00,384.97
19-07-2023,19:00,20:00,402.24
19-07-2023,20:00,21:00,403.56
19-07-2023,21:00,22:00,408.29
19-07-2023,22:00,23:00,393.93
19-07-2023,23:00,24:00,360.95
20-07-2023,00:00,01:00,355.29
20-07-2023,01:00,02:00,349.7
20-07-2023,02:00,03:00,338.87
20-07-2023,03:00,04:00,342.83
20-07-2023,04:00,05:00,342.95
20-07-2023,05:00,06:00,324.17
20-07-2023,06:00,07:00,304.15
20-07-2023,07:00,08:00,272.38
20-07-2023,08:00,09:00,232.96
20-07-2023,09:00,10:00,208.88
20-07-2023,10:00,11:00,187.43
20-07-2023,11:00,12:00,186.57
20-07-2023,12:00,13:00,189.79
20-07-2023,13:00,14:00,206.99
20-07-2023,14:00,15:00,224.2
20-07-2023,15:00,16:00,262.68
20-07-2023,16:00,17:00,323.54
20-07-2023,17:00,18:00,370.8
20-07-2023,18:00,19:00,407.91
20-07-2023,19:00,20:00,427.49
20-07-2023,20:00,21:00,426.02
20-07-2023,21:00,22:00,424.5
20-07-2023,22:00,23:00,421.03
20-07-2023,23:00,24:00,403.47
21-07-2023,00:00,01:00,399.76
21-07-2023,01:00,02:00,394.0
21-07-2023,02:00,03:00,402.17
21-07-2023,03:00,04:00,410.09
21-07-2023,04:00,05:00,403.16
21-07-2023,05:00,06:00,377.07
21-07-2023,06:00,07:00,347.71
21-07-2023,07:00,08:00,319.76
21-07-2023,08:00,09:00,289.73
21-07-2023,09:00,10:00,263.16
21-07-2023,10:00,11:00,246.94
21-07-2023,11:00,12:00,246.61
21-07-2023,12:00,13:00,245.92
21-07-2023,13:00,14:00,249.15
21-07-2023,14:00,15:00,254.43
21-07-2023,15:00,16:00,280.3
21-07-2023,16:00,17:00,326.76
21-07-2023,17:00,18:00,354.0
21-07-2023,18:00,19:00,387.78
21-07-2023,19:00,20:00,397.93
21-07-2023,20:00,21:00,383.64
21-07-2023,21:00,22:00,364.42
21-07-2023,22:00,23:00,323.57
21-07-2023,23:00,24:00,282.62
22-07-2023,00:00,01:00,273.76
22-07-2023,01:00,02:00,265.84
22-07-2023,02:00,03:00,262.65
22-07-2023,03:00,04:00,254.67
22-07-2023,04:00,05:00,249.46
22-07-2023,05:00,06:00,231.92
22-07-2023,06:00,07:00,218.63
22-07-2023,07:00,08:00,197.44
22-07-2023,08:00,09:00,175.25
22-07-2023,09:00,10:00,162.86
22-07-2023,10:00,11:00,155.14
22-07-2023,11:00,12:00,153.46
22-07-2023,12:00,13:00,143.48
22-07-2023,13:00,14:00,141.52
22-07-2023,14:00,15:00,147.33
22-07-2023,15:00,16:00,160.73
22-07-2023,16:00,17:00,182.71
22-07-2023,17:00,18:00,226.65
22-07-2023,18:00,19:00,262.5
22-07-2023,19:00,20:00,275.2
22-07-2023,20:00,21:00,270.61
22-07-2023,21:00,22:00,239.62
22-07-2023,22:00,23:00,236.61
22-07-2023,23:00,24:00,208.51
23-07-2023,00:00,01:00,199.14
23-07-2023,01:00,02:00,193.53
23-07-2023,02:00,03:00,187.46
23-07-2023,03:00,04:00,183.67
23-07-2023,04:00,05:00,169.76
23-07-2023,05:00,06:00,156.62
23-07-2023,06:00,07:00,139.79
23-07-2023,07:00,08:00,124.36
23-07-2023,08:00,09:00,116.03
23-07-2023,09:00,10:00,108.7
23-07-2023,10:00,11:00,105.18
23-07-2023,11:00,12:00,109.5
23-07-2023,12:00,13:00,117.42
23-07-2023,13:00,14:00,117.99
23-07-2023,14:00,15:00,135.02
23-07-2023,15:00,16:00,148.02
23-07-2023,16:00,17:00,175.12
23-07-2023,17:00,18:00,212.11
23-07-2023,18:00,19:00,246.72
23-07-2023,19:00,20:00,255.64
23-07-2023,20:00,21:00,258.41
23-07-2023,21:00,22:00,255.6
23-07-2023,22:00,23:00,237.21
23-07-2023,23:00,24:00,240.24
24-07-2023,00:00,01:00,241.56
24-07-2023,01:00,02:00,254.77
24-07-2023,02:00,03:00,268.47
24-07-2023,03:00,04:00,287.43
24-07-2023,04:00,05:00,275.36
24-07-2023,05:00,06:00,271.59
24-07-2023,06:00,07:00,258.69
24-07-2023,07:00,08:00,239.22
24-07-2023,08:00,09:00,213.94
24-07-2023,09:00,10:00,188.1
24-07-2023,10:00,11:00,170.7
24-07-2023,11:00,12:00,172.22
24-07-2023,12:00,13:00,172.96
24-07-2023,13:00,14:00,171.62
24-07-2023,14:00,15:00,177.39
24-07-2023,15:00,16:00,193.64
24-07-2023,16:00,17:00,221.75
24-07-2023,17:00,18:00,237.89
24-07-2023,18:00,19:00,261.07
24-07-2023,19:00,20:00,277.31
24-07-2023,20:00,21:00,289.26
24-07-2023,21:00,22:00,288.75
24-07-2023,22:00,23:00,269.78
24-07-2023,23:00,24:00,266.36
25-07-2023,00:00,01:00,265.49
25-07-2023,01:00,02:00,260.83
25-07-2023,02:00,03:00,268.43
25-07-2023,03:00,04:00,286.93
25-07-2023,04:00,05:00,311.64
25-07-2023,05:00,06:00,300.9
25-07-2023,06:00,07:00,286.68
25-07-2023,07:00,08:00,262.3
25-07-2023,08:00,09:00,236.84
25-07-2023,09:00,10:00,221.05
25-07-2023,10:00,11:00,213.0
25-07-2023,11:00,12:00,201.52
25-07-2023,12:00,13:00,199.05
25-07-2023,13:00,14:00,201.44
25-07-2023,14:00,15:00,202.39
25-07-2023,15:00,16:00,222.48
25-07-2023,16:00,17:00,252.18
25-07-2023,17:00,18:00,273.95
25-07-2023,18:00,19:00,299.41
25-07-2023,19:00,20:00,297.59
25-07-2023,20:00,21:00,294.02
25-07-2023,21:00,22:00,290.59
25-07-2023,22:00,23:00,273.67
25-07-2023,23:00,24:00,265.79
26-07-2023,00:00,01:00,261.75
26-07-2023,01:00,02:00,255.93
26-07-2023,02:00,03:00,257.18
26-07-2023,03:00,04:00,262.81
26-07-2023,04:00,05:00,269.57
26-07-2023,05:00,06:00,269.12
26-07-2023,06:00,07:00,255.07
26-07-2023,07:00,08:00,240.66
26-07-2023,08:00,09:00,203.38
26-07-2023,09:00,10:00,179.71
26-07-2023,10:00,11:00,173.79
26-07-2023,11:00,12:00,174.7
26-07-2023,12:00,13:00,175.2
26-07-2023,13:00,14:00,181.36
26-07-2023,14:00,15:00,182.41
26-07-2023,15:00,16:00,201.96
26-07-2023,16:00,17:00,243.49
26-07-2023,17:00,18:00,290.59
26-07-2023,18:00,19:00,308.91
26-07-2023,19:00,20:00,308.6
26-07-2023,20:00,21:00,298.11
26-07-2023,21:00,22:00,277.38
26-07-2023,22:00,23:00,261.81
26-07-2023,23:00,24:00,246.16
27-07-2023,00:00,01:00,236.32
27-07-2023,01:00,02:00,231.1
27-07-2023,02:00,03:00,220.86
27-07-2023,03:00,04:00,227.98
27-07-2023,04:00,05:00,240.36
27-07-2023,05:00,06:00,245.69
27-07-2023,06:00,07:00,243.11
27-07-2023,07:00,08:00,223.85
27-07-2023,08:00,09:00,226.49
27-07-2023,09:00,10:00,217.04
27-07-2023,10:00,11:00,195.86
27-07-2023,11:00,12:00,192.47
27-07-2023,12:00,13:00,197.86
27-07-2023,13:00,14:00,197.9
27-07-2023,14:00,15:00,218.29
27-07-2023,15:00,16:00,239.55
27-07-2023,16:00,17:00,269.85
27-07-2023,17:00,18:00,286.21
27-07-2023,18:00,19:00,298.12
27-07-2023,19:00,20:00,298.57
27-07-2023,20:00,21:00,293.16
27-07-2023,21:00,22:00,285.45
27-07-2023,22:00,23:00,272.35
27-07-2023,23:00,24:00,267.4
28-07-2023,00:00,01:00,274.57
28-07-2023,01:00,02:00,269.09
28-07-2023,02:00,03:00,274.13
28-07-2023,03:00,04:00,282.25
28-07-2023,04:00,05:00,286.11
28-07-2023,05:00,06:00,280.57
28-07-2023,06:00,07:00,263.23
28-07-2023,07:00,08:00,248.33
28-07-2023,08:00,09:00,226.39
28-07-2023,09:00,10:00,208.79
28-07-2023,10:00,11:00,205.25
28-07-2023,11:00,12:00,194.62
28-07-2023,12:00,13:00,186.72
28-07-2023,13:00,14:00,188.51
28-07-2023,14:00,15:00,201.03
28-07-2023,15:00,16:00,237.94
28-07-2023,16:00,17:00,290.0
28-07-2023,17:00,18:00,337.01
28-07-2023,18:00,19:00,369.53
28-07-2023,19:00,20:00,382.46
28-07-2023,20:00,21:00,386.34
28-07-2023,21:00,22:00,381.71
28-07-2023,22:00,23:00,347.24
28-07-2023,23:00,24:00,323.49
29-07-2023,00:00,01:00,303.2
29-07-2023,01:00,02:00,280.01
29-07-2023,02:00,03:00,271.22
29-07-2023,03:00,04:00,269.03
29-07-2023,04:00,05:00,257.43
29-07-2023,05:00,06:00,242.89
29-07-2023,06:00,07:00,226.32
29-07-2023,07:00,08:00,206.59
29-07-2023,08:00,09:00,188.95
29-07-2023,09:00,10:00,167.16
29-07-2023,10:00,11:00,143.49
29-07-2023,11:00,12:00,142.33
29-07-2023,12:00,13:00,138.9
29-07-2023,13:00,14:00,142.37
29-07-2023,14:00,15:00,147.36
29-07-2023,15:00,16:00,153.63
29-07-2023,16:00,17:00,178.87
29-07-2023,17:00,18:00,217.18
29-07-2023,18:00,19:00,260.99
29-07-2023,19:00,20:00,268.24
29-07-2023,20:00,21:00,264.89
29-07-2023,21:00,22:00,261.87
29-07-2023,22:00,23:00,237.25
29-07-2023,23:00,24:00,230.38
30-07-2023,00:00,01:00,224.68
30-07-2023,01:00,02:00,226.08
30-07-2023,02:00,03:00,224.98
30-07-2023,03:00,04:00,223.62
30-07-2023,04:00,05:00,219.03
30-07-2023,05:00,06:00,204.21
30-07-2023,06:00,07:00,180.14
30-07-2023,07:00,08:00,154.66
30-07-2023,08:00,09:00,139.09
30-07-2023,09:00,10:00,128.02
30-07-2023,10:00,11:00,121.49
30-07-2023,11:00,12:00,125.5
30-07-2023,12:00,13:00,124.84
30-07-2023,13:00,14:00,125.42
30-07-2023,14:00,15:00,128.28
30-07-2023,15:00,16:00,149.29
30-07-2023,16:00,17:00,183.6
30-07-2023,17:00,18:00,211.94
30-07-2023,18:00,19:00,245.16
30-07-2023,19:00,20:00,246.23
30-07-2023,20:00,21:00,241.88
30-07-2023,21:00,22:00,231.2
30-07-2023,22:00,23:00,206.28
30-07-2023,23:00,24:00,196.84
31-07-2023,00:00,01:00,198.44
31-07-2023,01:00,02:00,181.55
31-07-2023,02:00,03:00,167.99
31-07-2023,03:00,04:00,167.76
31-07-2023,04:00,05:00,161.84
31-07-2023,05:00,06:00,161.53
31-07-2023,06:00,07:00,166.25
31-07-2023,07:00,08:00,160.53
31-07-2023,08:00,09:00,132.8
31-07-2023,09:00,10:00,123.72
31-07-2023,10:00,11:00,120.7
31-07-2023,11:00,12:00,120.1
31-07-2023,12:00,13:00,126.5
31-07-2023,13:00,14:00,127.9
31-07-2023,14:00,15:00,132.46
31-07-2023,15:00,16:00,143.91
31-07-2023,16:00,17:00,172.14
31-07-2023,17:00,18:00,198.52
31-07-2023,18:00,19:00,208.74
31-07-2023,19:00,20:00,200.39
31-07-2023,20:00,21:00,189.68
31-07-2023,21:00,22:00,179.94
31-07-2023,22:00,23:00,185.99
31-07-2023,23:00,24:00,186.46
