Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
18/10/2023 02:00,Great Britain,Great Britain,GB,54.53,88.35,88.13,72.95,bmreports.com,FALSE,
18/10/2023 03:00,Great Britain,Great Britain,GB,53.85,87.37,88.25,73.34,bmreports.com,FALSE,
18/10/2023 04:00,Great Britain,Great Britain,GB,59.44,94.28,87.13,72.69,bmreports.com,FALSE,
18/10/2023 05:00,Great Britain,Great Britain,GB,60.09,100.4,86.03,71.21,bmreports.com,FALSE,
18/10/2023 06:00,Great Britain,Great Britain,GB,62.95,104.75,84.95,67.54,bmreports.com,FALSE,
18/10/2023 07:00,Great Britain,Great Britain,GB,58.28,99.23,86.2,68.87,bmreports.com,FALSE,
18/10/2023 08:00,Great Britain,Great Britain,GB,49.61,88.01,88.46,70.67,bmreports.com,FALSE,
18/10/2023 09:00,Great Britain,Great Britain,GB,48.6,87.84,88.33,71.97,bmreports.com,FALSE,
18/10/2023 10:00,Great Britain,Great Britain,GB,43.32,82.19,89.27,73.93,bmreports.com,FALSE,
18/10/2023 11:00,Great Britain,Great Britain,GB,39.9,78.08,89.78,73.75,bmreports.com,FALSE,
18/10/2023 12:00,Great Britain,Great Britain,GB,45.52,85.29,88.49,72.68,bmreports.com,FALSE,
18/10/2023 13:00,Great Britain,Great Britain,GB,51.11,92.25,87.23,71.26,bmreports.com,FALSE,
18/10/2023 14:00,Great Britain,Great Britain,GB,55.14,97.35,86.15,69.77,bmreports.com,FALSE,
18/10/2023 15:00,Great Britain,Great Britain,GB,57.4,99.68,85.3,68.14,bmreports.com,FALSE,
18/10/2023 16:00,Great Britain,Great Britain,GB,61.66,104.38,84.4,67.27,bmreports.com,FALSE,
18/10/2023 17:00,Great Britain,Great Britain,GB,67.14,110.63,83.54,66.74,bmreports.com,FALSE,
18/10/2023 18:00,Great Britain,Great Britain,GB,59.51,101.56,84.98,67.25,bmreports.com,FALSE,
18/10/2023 19:00,Great Britain,Great Britain,GB,50.67,91.25,86.89,69.34,bmreports.com,FALSE,
18/10/2023 20:00,Great Britain,Great Britain,GB,47.57,88.37,87.68,71.77,bmreports.com,FALSE,
18/10/2023 21:00,Great Britain,Great Britain,GB,51.94,91.02,86.4,72.12,bmreports.com,FALSE,
18/10/2023 22:00,Great Britain,Great Britain,GB,53.13,88.11,87.13,72.58,bmreports.com,FALSE,
18/10/2023 23:00,Great Britain,Great Britain,GB,53.61,87.92,87.43,72.84,bmreports.com,FALSE,
19/10/2023 00:00,Great Britain,Great Britain,GB,60.76,97.14,85.39,70.42,bmreports.com,FALSE,
19/10/2023 01:00,Great Britain,Great Britain,GB,62.27,99.31,84.93,69.9,bmreports.com,FALSE,
19/10/2023 02:00,Great Britain,Great Britain,GB,55.56,90.66,86.62,71.5,bmreports.com,FALSE,
19/10/2023 03:00,Great Britain,Great Britain,GB,56.27,91.68,86.7,70.79,bmreports.com,FALSE,
19/10/2023 04:00,Great Britain,Great Britain,GB,65.8,103.48,84.33,67.9,bmreports.com,FALSE,
19/10/2023 05:00,Great Britain,Great Britain,GB,83.35,129.03,78.52,61.69,bmreports.com,FALSE,
19/10/2023 06:00,Great Britain,Great Britain,GB,117.6,172.03,70.45,54.55,bmreports.com,FALSE,
19/10/2023 07:00,Great Britain,Great Britain,GB,127.29,185.83,68,53.24,bmreports.com,FALSE,
19/10/2023 08:00,Great Britain,Great Britain,GB,119.21,177.94,69.48,53.61,bmreports.com,FALSE,
19/10/2023 09:00,Great Britain,Great Britain,GB,116.83,175.04,70.27,55.29,bmreports.com,FALSE,
19/10/2023 10:00,Great Britain,Great Britain,GB,114.33,171.89,70.87,56.2,bmreports.com,FALSE,
19/10/2023 11:00,Great Britain,Great Britain,GB,117.41,176,70.14,56.27,bmreports.com,FALSE,
19/10/2023 12:00,Great Britain,Great Britain,GB,112.32,170.3,71.25,56.52,bmreports.com,FALSE,
19/10/2023 13:00,Great Britain,Great Britain,GB,120.95,182.13,69.16,54.52,bmreports.com,FALSE,
19/10/2023 14:00,Great Britain,Great Britain,GB,118.73,178.88,69.72,52.79,bmreports.com,FALSE,
19/10/2023 15:00,Great Britain,Great Britain,GB,134.19,197.21,66.44,49.76,bmreports.com,FALSE,
19/10/2023 16:00,Great Britain,Great Britain,GB,154.63,218.15,62.49,46.42,bmreports.com,FALSE,
19/10/2023 17:00,Great Britain,Great Britain,GB,166.75,227.15,59.99,43.64,bmreports.com,FALSE,
19/10/2023 18:00,Great Britain,Great Britain,GB,160.78,217.68,60.76,42.89,bmreports.com,FALSE,
19/10/2023 19:00,Great Britain,Great Britain,GB,145.64,198.52,64.47,45.49,bmreports.com,FALSE,
19/10/2023 20:00,Great Britain,Great Britain,GB,117.03,163.11,71.4,50.47,bmreports.com,FALSE,
19/10/2023 21:00,Great Britain,Great Britain,GB,85.87,124.94,78.67,55.59,bmreports.com,FALSE,
19/10/2023 22:00,Great Britain,Great Britain,GB,70.58,106.54,83.1,59.64,bmreports.com,FALSE,
19/10/2023 23:00,Great Britain,Great Britain,GB,64.82,99.81,84.67,63.98,bmreports.com,FALSE,
20/10/2023 00:00,Great Britain,Great Britain,GB,63.4,97.74,84.93,64.66,bmreports.com,FALSE,
20/10/2023 01:00,Great Britain,Great Britain,GB,68.07,103.71,83.89,65.61,bmreports.com,FALSE,
20/10/2023 02:00,Great Britain,Great Britain,GB,65.55,100.73,84.43,68.11,bmreports.com,FALSE,
20/10/2023 03:00,Great Britain,Great Britain,GB,66.23,102.34,84.28,69.59,bmreports.com,FALSE,
20/10/2023 04:00,Great Britain,Great Britain,GB,64.67,103.85,84.5,70.28,bmreports.com,FALSE,
20/10/2023 05:00,Great Britain,Great Britain,GB,78.92,124.43,80.27,66.22,bmreports.com,FALSE,
20/10/2023 06:00,Great Britain,Great Britain,GB,78.17,127.19,79.8,64.61,bmreports.com,FALSE,
20/10/2023 07:00,Great Britain,Great Britain,GB,72.38,118.95,81.34,64.07,bmreports.com,FALSE,
20/10/2023 08:00,Great Britain,Great Britain,GB,73.49,120.35,81.01,63.54,bmreports.com,FALSE,
20/10/2023 09:00,Great Britain,Great Britain,GB,71.36,119.05,81.38,64.12,bmreports.com,FALSE,
20/10/2023 10:00,Great Britain,Great Britain,GB,73.41,121.64,80.8,64.28,bmreports.com,FALSE,
20/10/2023 11:00,Great Britain,Great Britain,GB,74.08,123.16,80.61,63.95,bmreports.com,FALSE,
20/10/2023 12:00,Great Britain,Great Britain,GB,66.5,113.52,82.61,65.03,bmreports.com,FALSE,
20/10/2023 13:00,Great Britain,Great Britain,GB,60.76,106.98,84.05,65.71,bmreports.com,FALSE,
20/10/2023 14:00,Great Britain,Great Britain,GB,71.24,119.03,81.74,63.7,bmreports.com,FALSE,
20/10/2023 15:00,Great Britain,Great Britain,GB,82.75,132.33,79.16,61.3,bmreports.com,FALSE,
20/10/2023 16:00,Great Britain,Great Britain,GB,95.63,146.78,76.46,59.72,bmreports.com,FALSE,
20/10/2023 17:00,Great Britain,Great Britain,GB,96.02,147.04,76.58,60.24,bmreports.com,FALSE,
20/10/2023 18:00,Great Britain,Great Britain,GB,85.75,134.94,78.79,60.55,bmreports.com,FALSE,
20/10/2023 19:00,Great Britain,Great Britain,GB,73.37,120.65,81.61,61.9,bmreports.com,FALSE,
20/10/2023 20:00,Great Britain,Great Britain,GB,67.43,112.86,83.6,63.2,bmreports.com,FALSE,
20/10/2023 21:00,Great Britain,Great Britain,GB,71.01,112.42,82.76,61.88,bmreports.com,FALSE,
20/10/2023 22:00,Great Britain,Great Britain,GB,85.5,129,80.53,58.15,bmreports.com,FALSE,
20/10/2023 23:00,Great Britain,Great Britain,GB,91.67,137.6,79.38,57.99,bmreports.com,FALSE,
21/10/2023 00:00,Great Britain,Great Britain,GB,76.11,118.34,82.98,62.22,bmreports.com,FALSE,
21/10/2023 01:00,Great Britain,Great Britain,GB,65.33,103.79,85.6,64.44,bmreports.com,FALSE,
21/10/2023 02:00,Great Britain,Great Britain,GB,61.73,98.96,86.76,65.29,bmreports.com,FALSE,
21/10/2023 03:00,Great Britain,Great Britain,GB,65.29,103.7,85.65,64.31,bmreports.com,FALSE,
21/10/2023 04:00,Great Britain,Great Britain,GB,71.4,111.95,84.22,63.04,bmreports.com,FALSE,
21/10/2023 05:00,Great Britain,Great Britain,GB,67.82,110.32,84.91,62.57,bmreports.com,FALSE,
21/10/2023 06:00,Great Britain,Great Britain,GB,65.2,109.44,84.94,61.76,bmreports.com,FALSE,
21/10/2023 07:00,Great Britain,Great Britain,GB,77.26,127.32,81.8,60.17,bmreports.com,FALSE,
21/10/2023 08:00,Great Britain,Great Britain,GB,90.97,144.79,77.89,57.8,bmreports.com,FALSE,
21/10/2023 09:00,Great Britain,Great Britain,GB,95.94,148.45,76.42,57.66,bmreports.com,FALSE,
21/10/2023 10:00,Great Britain,Great Britain,GB,96.43,146.75,75.85,57.79,bmreports.com,FALSE,
21/10/2023 11:00,Great Britain,Great Britain,GB,94.46,145.12,75.9,58.07,bmreports.com,FALSE,
21/10/2023 12:00,Great Britain,Great Britain,GB,89.22,143.18,77.13,59.1,bmreports.com,FALSE,
21/10/2023 13:00,Great Britain,Great Britain,GB,92.05,147.08,76.6,58.25,bmreports.com,FALSE,
21/10/2023 14:00,Great Britain,Great Britain,GB,98.81,153.83,75.91,56.8,bmreports.com,FALSE,
21/10/2023 15:00,Great Britain,Great Britain,GB,120.69,179.67,70.72,51.78,bmreports.com,FALSE,
21/10/2023 16:00,Great Britain,Great Britain,GB,135.14,196.94,67.21,48.84,bmreports.com,FALSE,
21/10/2023 17:00,Great Britain,Great Britain,GB,143.43,206.6,66.05,47.91,bmreports.com,FALSE,
21/10/2023 18:00,Great Britain,Great Britain,GB,139.61,202.44,66.63,47.54,bmreports.com,FALSE,
21/10/2023 19:00,Great Britain,Great Britain,GB,141.97,205.88,65.78,45.44,bmreports.com,FALSE,
21/10/2023 20:00,Great Britain,Great Britain,GB,124.35,184.18,69.84,47.98,bmreports.com,FALSE,
21/10/2023 21:00,Great Britain,Great Britain,GB,89.22,139.67,77.24,53.55,bmreports.com,FALSE,
21/10/2023 22:00,Great Britain,Great Britain,GB,63.25,104.33,84.04,58.14,bmreports.com,FALSE,
21/10/2023 23:00,Great Britain,Great Britain,GB,65.66,111.99,84.86,60.53,bmreports.com,FALSE,
22/10/2023 00:00,Great Britain,Great Britain,GB,66.63,115.37,84.73,61.36,bmreports.com,FALSE,
22/10/2023 01:00,Great Britain,Great Britain,GB,68.97,121.11,84.06,61.33,bmreports.com,FALSE,
22/10/2023 02:00,Great Britain,Great Britain,GB,73.08,127.13,83.06,59.62,bmreports.com,FALSE,
22/10/2023 03:00,Great Britain,Great Britain,GB,69.19,122.6,84.2,59.95,bmreports.com,FALSE,
22/10/2023 04:00,Great Britain,Great Britain,GB,74.72,129.39,82.41,57.19,bmreports.com,FALSE,
22/10/2023 05:00,Great Britain,Great Britain,GB,87.65,146.04,78.15,52.05,bmreports.com,FALSE,
22/10/2023 06:00,Great Britain,Great Britain,GB,105.78,166.44,72.62,43.77,bmreports.com,FALSE,
22/10/2023 07:00,Great Britain,Great Britain,GB,121.98,186.59,69.53,43.17,bmreports.com,FALSE,
22/10/2023 08:00,Great Britain,Great Britain,GB,127.81,192.36,69.35,45.86,bmreports.com,FALSE,
22/10/2023 09:00,Great Britain,Great Britain,GB,124.42,187.29,71,48.97,bmreports.com,FALSE,
22/10/2023 10:00,Great Britain,Great Britain,GB,112.82,173.42,73.39,52.08,bmreports.com,FALSE,
22/10/2023 11:00,Great Britain,Great Britain,GB,104.73,164.1,75.09,54.18,bmreports.com,FALSE,
22/10/2023 12:00,Great Britain,Great Britain,GB,110.73,171.68,73.35,51.97,bmreports.com,FALSE,
22/10/2023 13:00,Great Britain,Great Britain,GB,130.12,194.85,68.92,46.49,bmreports.com,FALSE,
22/10/2023 14:00,Great Britain,Great Britain,GB,153.3,223.06,62.96,40.43,bmreports.com,FALSE,
22/10/2023 15:00,Great Britain,Great Britain,GB,196.98,274.48,52.97,31.04,bmreports.com,FALSE,
22/10/2023 16:00,Great Britain,Great Britain,GB,224.13,306.93,46.77,25.39,bmreports.com,FALSE,
22/10/2023 17:00,Great Britain,Great Britain,GB,233.76,318.76,44.86,24.19,bmreports.com,FALSE,
22/10/2023 18:00,Great Britain,Great Britain,GB,227.58,313.03,45.18,23.23,bmreports.com,FALSE,
22/10/2023 19:00,Great Britain,Great Britain,GB,226.08,311.41,45.41,21.97,bmreports.com,FALSE,
22/10/2023 20:00,Great Britain,Great Britain,GB,222.59,307.04,46.84,22.27,bmreports.com,FALSE,
22/10/2023 21:00,Great Britain,Great Britain,GB,212.55,294.43,50.58,23.2,bmreports.com,FALSE,
22/10/2023 22:00,Great Britain,Great Britain,GB,197.3,276.07,55.18,24.18,bmreports.com,FALSE,
22/10/2023 23:00,Great Britain,Great Britain,GB,193.75,272.14,56.24,23.84,bmreports.com,FALSE,
23/10/2023 00:00,Great Britain,Great Britain,GB,195.66,274.24,55.73,23.61,bmreports.com,FALSE,
23/10/2023 01:00,Great Britain,Great Britain,GB,191.18,268.56,57.6,25.42,bmreports.com,FALSE,
23/10/2023 02:00,Great Britain,Great Britain,GB,186.36,263.27,58.4,26.14,bmreports.com,FALSE,
23/10/2023 03:00,Great Britain,Great Britain,GB,195.63,275.1,55.2,25.92,bmreports.com,FALSE,
23/10/2023 04:00,Great Britain,Great Britain,GB,211.35,294.91,49.67,24.36,bmreports.com,FALSE,
23/10/2023 05:00,Great Britain,Great Britain,GB,234.7,323.32,42.57,22.38,bmreports.com,FALSE,
23/10/2023 06:00,Great Britain,Great Britain,GB,238.96,326.65,42.02,22.85,bmreports.com,FALSE,
23/10/2023 07:00,Great Britain,Great Britain,GB,228.15,312.72,44.61,25.88,bmreports.com,FALSE,
23/10/2023 08:00,Great Britain,Great Britain,GB,213.09,294.66,47.96,29.69,bmreports.com,FALSE,
23/10/2023 09:00,Great Britain,Great Britain,GB,204.72,284.6,49.9,32.5,bmreports.com,FALSE,
23/10/2023 10:00,Great Britain,Great Britain,GB,201.62,281.51,50.45,34.44,bmreports.com,FALSE,
23/10/2023 11:00,Great Britain,Great Britain,GB,200.89,280.9,50.47,35.19,bmreports.com,FALSE,
23/10/2023 12:00,Great Britain,Great Britain,GB,201.09,280.85,50.37,35.2,bmreports.com,FALSE,
23/10/2023 13:00,Great Britain,Great Britain,GB,205.5,285.75,49.23,34.51,bmreports.com,FALSE,
23/10/2023 14:00,Great Britain,Great Britain,GB,201.19,279.28,50.48,34.48,bmreports.com,FALSE,
23/10/2023 15:00,Great Britain,Great Britain,GB,202.96,280.18,50.42,34.64,bmreports.com,FALSE,
23/10/2023 16:00,Great Britain,Great Britain,GB,197.35,272.63,51.68,37.01,bmreports.com,FALSE,
23/10/2023 17:00,Great Britain,Great Britain,GB,199.13,275.25,51.09,38.18,bmreports.com,FALSE,
23/10/2023 18:00,Great Britain,Great Britain,GB,190.23,264.85,52.72,38.82,bmreports.com,FALSE,
23/10/2023 19:00,Great Britain,Great Britain,GB,175.68,248.51,56,42.27,bmreports.com,FALSE,
23/10/2023 20:00,Great Britain,Great Britain,GB,152.87,219.93,62.35,46.02,bmreports.com,FALSE,
23/10/2023 21:00,Great Britain,Great Britain,GB,127.74,190.26,68.55,50.61,bmreports.com,FALSE,
23/10/2023 22:00,Great Britain,Great Britain,GB,85.38,134.39,80.33,55.58,bmreports.com,FALSE,
23/10/2023 23:00,Great Britain,Great Britain,GB,92.9,143.06,78.91,53.04,bmreports.com,FALSE,
24/10/2023 00:00,Great Britain,Great Britain,GB,87.95,142.68,79.4,52.08,bmreports.com,FALSE,
24/10/2023 01:00,Great Britain,Great Britain,GB,91.02,147.01,78.72,50.72,bmreports.com,FALSE,
24/10/2023 02:00,Great Britain,Great Britain,GB,93.18,149.2,78.25,49.74,bmreports.com,FALSE,
24/10/2023 03:00,Great Britain,Great Britain,GB,95.15,151.94,77.95,51.16,bmreports.com,FALSE,
24/10/2023 04:00,Great Britain,Great Britain,GB,122.43,186.78,69.75,46.88,bmreports.com,FALSE,
24/10/2023 05:00,Great Britain,Great Britain,GB,182.4,259.53,54.13,37.81,bmreports.com,FALSE,
24/10/2023 06:00,Great Britain,Great Britain,GB,206.91,289.09,48.2,33.51,bmreports.com,FALSE,
24/10/2023 07:00,Great Britain,Great Britain,GB,205.02,285.62,48.85,31.49,bmreports.com,FALSE,
24/10/2023 08:00,Great Britain,Great Britain,GB,192.52,270.36,51.79,33.92,bmreports.com,FALSE,
24/10/2023 09:00,Great Britain,Great Britain,GB,191.1,269.11,52.02,35.08,bmreports.com,FALSE,
24/10/2023 10:00,Great Britain,Great Britain,GB,192.14,271.28,51.4,35.03,bmreports.com,FALSE,
24/10/2023 11:00,Great Britain,Great Britain,GB,193.33,272.98,51.23,35.65,bmreports.com,FALSE,
24/10/2023 12:00,Great Britain,Great Britain,GB,189.81,269.03,51.97,36.41,bmreports.com,FALSE,
24/10/2023 13:00,Great Britain,Great Britain,GB,193.1,272.93,51.15,35.13,bmreports.com,FALSE,
24/10/2023 14:00,Great Britain,Great Britain,GB,199.03,279.47,49.73,33.54,bmreports.com,FALSE,
24/10/2023 15:00,Great Britain,Great Britain,GB,209.6,292.2,47.1,30.92,bmreports.com,FALSE,
24/10/2023 16:00,Great Britain,Great Britain,GB,214.63,297.23,46.34,30.39,bmreports.com,FALSE,
24/10/2023 17:00,Great Britain,Great Britain,GB,211.8,293.51,46.98,30.18,bmreports.com,FALSE,
24/10/2023 18:00,Great Britain,Great Britain,GB,208.28,289.15,47.65,29.71,bmreports.com,FALSE,
24/10/2023 19:00,Great Britain,Great Britain,GB,207.48,288.8,47.99,28.78,bmreports.com,FALSE,
24/10/2023 20:00,Great Britain,Great Britain,GB,194,272.38,51.88,30.47,bmreports.com,FALSE,
24/10/2023 21:00,Great Britain,Great Britain,GB,172.8,247.43,56.81,33.06,bmreports.com,FALSE,
24/10/2023 22:00,Great Britain,Great Britain,GB,151.11,219.1,64.15,37.25,bmreports.com,FALSE,
24/10/2023 23:00,Great Britain,Great Britain,GB,145.72,211.58,66.95,39.73,bmreports.com,FALSE,
25/10/2023 00:00,Great Britain,Great Britain,GB,148.71,215.47,66.52,39.5,bmreports.com,FALSE,
25/10/2023 01:00,Great Britain,Great Britain,GB,155.87,224.92,64.58,37.27,bmreports.com,FALSE,
25/10/2023 02:00,Great Britain,Great Britain,GB,156.41,225.89,64.74,37.07,bmreports.com,FALSE,
25/10/2023 03:00,Great Britain,Great Britain,GB,160.07,230.68,63.9,36.43,bmreports.com,FALSE,
25/10/2023 04:00,Great Britain,Great Britain,GB,170.19,243.88,60.15,33.77,bmreports.com,FALSE,
25/10/2023 05:00,Great Britain,Great Britain,GB,199.58,280.34,50.53,28.43,bmreports.com,FALSE,
25/10/2023 06:00,Great Britain,Great Britain,GB,219.54,304.15,45.11,26.15,bmreports.com,FALSE,
25/10/2023 07:00,Great Britain,Great Britain,GB,223.85,308.85,44.4,26.03,bmreports.com,FALSE,
25/10/2023 08:00,Great Britain,Great Britain,GB,213.5,296.33,46.79,28.69,bmreports.com,FALSE,
25/10/2023 09:00,Great Britain,Great Britain,GB,208.19,290.17,48.11,30.49,bmreports.com,FALSE,
25/10/2023 10:00,Great Britain,Great Britain,GB,200.51,281.65,49.54,32.26,bmreports.com,FALSE,
25/10/2023 11:00,Great Britain,Great Britain,GB,194.05,273.98,50.94,34,bmreports.com,FALSE,
25/10/2023 12:00,Great Britain,Great Britain,GB,190.75,270.03,51.69,34.44,bmreports.com,FALSE,
25/10/2023 13:00,Great Britain,Great Britain,GB,189.12,268.88,51.55,33.74,bmreports.com,FALSE,
25/10/2023 14:00,Great Britain,Great Britain,GB,198.94,280.81,49.08,31.33,bmreports.com,FALSE,
25/10/2023 15:00,Great Britain,Great Britain,GB,209.64,293.25,46.52,28.31,bmreports.com,FALSE,
25/10/2023 16:00,Great Britain,Great Britain,GB,224.43,309.04,44.39,26.12,bmreports.com,FALSE,
25/10/2023 17:00,Great Britain,Great Britain,GB,229.03,313.76,43.48,25.82,bmreports.com,FALSE,
25/10/2023 18:00,Great Britain,Great Britain,GB,229.13,313.21,43.01,24.22,bmreports.com,FALSE,
25/10/2023 19:00,Great Britain,Great Britain,GB,218.52,300.48,45.46,25.14,bmreports.com,FALSE,
25/10/2023 20:00,Great Britain,Great Britain,GB,204.68,283.21,49.39,26.98,bmreports.com,FALSE,
25/10/2023 21:00,Great Britain,Great Britain,GB,186.12,259.71,55.09,30.27,bmreports.com,FALSE,
25/10/2023 22:00,Great Britain,Great Britain,GB,159.09,226.55,61.93,32.96,bmreports.com,FALSE,
25/10/2023 23:00,Great Britain,Great Britain,GB,156.01,222.59,63.38,33.56,bmreports.com,FALSE,
26/10/2023 00:00,Great Britain,Great Britain,GB,149.65,214.29,65.53,35.3,bmreports.com,FALSE,
26/10/2023 01:00,Great Britain,Great Britain,GB,153.04,218.54,65.41,35.08,bmreports.com,FALSE,
26/10/2023 02:00,Great Britain,Great Britain,GB,152.16,217.86,65.17,34.8,bmreports.com,FALSE,
26/10/2023 03:00,Great Britain,Great Britain,GB,151.25,216.79,65.11,35.29,bmreports.com,FALSE,
26/10/2023 04:00,Great Britain,Great Britain,GB,170.4,241.46,58.65,34.54,bmreports.com,FALSE,
26/10/2023 05:00,Great Britain,Great Britain,GB,207.22,287.78,47.79,31.27,bmreports.com,FALSE,
26/10/2023 06:00,Great Britain,Great Britain,GB,217.38,299.52,45.21,30.73,bmreports.com,FALSE,
26/10/2023 07:00,Great Britain,Great Britain,GB,209.15,288.31,47.46,32.38,bmreports.com,FALSE,
26/10/2023 08:00,Great Britain,Great Britain,GB,195.69,271.86,50.5,35.57,bmreports.com,FALSE,
26/10/2023 09:00,Great Britain,Great Britain,GB,187.81,262.59,52.34,39.26,bmreports.com,FALSE,
26/10/2023 10:00,Great Britain,Great Britain,GB,177.68,250,55,42.01,bmreports.com,FALSE,
26/10/2023 11:00,Great Britain,Great Britain,GB,179.29,252.01,54.58,40.88,bmreports.com,FALSE,
26/10/2023 12:00,Great Britain,Great Britain,GB,170.97,241.97,56.81,42.71,bmreports.com,FALSE,
26/10/2023 13:00,Great Britain,Great Britain,GB,160.15,228.07,59.8,44.65,bmreports.com,FALSE,
26/10/2023 14:00,Great Britain,Great Britain,GB,166.88,236.37,57.86,42.6,bmreports.com,FALSE,
26/10/2023 15:00,Great Britain,Great Britain,GB,182.99,256.45,53.51,38.35,bmreports.com,FALSE,
26/10/2023 16:00,Great Britain,Great Britain,GB,207.13,285.83,48.49,35.54,bmreports.com,FALSE,
26/10/2023 17:00,Great Britain,Great Britain,GB,208.74,288.1,47.98,34.4,bmreports.com,FALSE,
26/10/2023 18:00,Great Britain,Great Britain,GB,205.7,285.37,47.94,33.14,bmreports.com,FALSE,
26/10/2023 19:00,Great Britain,Great Britain,GB,190.47,265.79,51.89,33.3,bmreports.com,FALSE,
26/10/2023 20:00,Great Britain,Great Britain,GB,164.44,232.85,59.33,37.58,bmreports.com,FALSE,
26/10/2023 21:00,Great Britain,Great Britain,GB,143.76,207,65.45,41.2,bmreports.com,FALSE,
26/10/2023 22:00,Great Britain,Great Britain,GB,119.22,175.82,73.1,46.01,bmreports.com,FALSE,
26/10/2023 23:00,Great Britain,Great Britain,GB,110.51,165.45,75.76,46.42,bmreports.com,FALSE,
27/10/2023 00:00,Great Britain,Great Britain,GB,123.42,182.21,71.95,41.56,bmreports.com,FALSE,
27/10/2023 01:00,Great Britain,Great Britain,GB,126.8,187.06,71.24,40.9,bmreports.com,FALSE,
27/10/2023 02:00,Great Britain,Great Britain,GB,126.48,187.03,71.63,41.53,bmreports.com,FALSE,
27/10/2023 03:00,Great Britain,Great Britain,GB,128.47,189.57,71.15,41.41,bmreports.com,FALSE,
27/10/2023 04:00,Great Britain,Great Britain,GB,143.97,208.6,65.88,38.43,bmreports.com,FALSE,
27/10/2023 05:00,Great Britain,Great Britain,GB,180.38,254.46,55.22,33.39,bmreports.com,FALSE,
27/10/2023 06:00,Great Britain,Great Britain,GB,194.16,271.16,51.39,31.81,bmreports.com,FALSE,
27/10/2023 07:00,Great Britain,Great Britain,GB,195.3,271.49,51.45,31.46,bmreports.com,FALSE,
27/10/2023 08:00,Great Britain,Great Britain,GB,190.68,266.11,52.42,32.72,bmreports.com,FALSE,
